/ && GET,/cart && GET,/cart/checkout && POST,/product/{id} && GET,/setCurrency && POST,avg
714.947858582301,650.7767982838369,711.724278517138,768.856572464697,17.943689002557544,602.9869268823427,
746.7460317460311,707.536511435657,743.3083252662136,803.2999029440314,15.05761057692308,642.3808852551452,
743.8198819074282,709.9270457791984,723.658831509716,805.753606034466,12.851661667666457,635.1807750595372,
763.3320770293805,678.5385646906498,694.9505714600697,774.1150620327442,9.607344127473628,621.0576832596219,
763.3320770293805,678.5385646906498,694.9505714600697,774.1150620327442,9.605611582283867,621.0576832596219,
758.9173588165036,672.0618143719958,823.0189821527099,791.3022568788433,6.4002308750023715,633.3918148707858,
789.0626454949788,672.0618143719958,824.126325259088,791.3022568788433,5.85453167297335,630.1561292893055,
792.6393513320502,561.7690501439178,705.2305180089111,706.7297070390176,4.89545738223023,601.0027544889886,
791.2659636796752,561.7690501439178,705.3101066321216,706.7297070390176,4.88107506703924,607.880840785622,
797.0321855670436,496.13340689975615,666.8225139208062,668.6186324063898,4.614958132559545,596.6878858112397,
793.3358050788352,496.13340689975615,677.9937408961089,667.7254534696996,4.602017711569212,598.7072084016634,
819.1887806605596,713.625244618395,764.3659801340941,912.0492151794026,4.3323886694052485,658.3855836611376,
825.0300680276362,713.3345812563825,753.0813838492606,909.7492879252923,4.31916122229863,658.1851947008737,
840.1042477707708,869.5082563881016,764.3139652009418,1520.9980864697516,4.160463126729319,680.7770727215075,
830.8882698247401,1784.6486291102917,724.4853471753502,3116.2993697478987,4.157548556888851,675.3167868057867,
832.02836585759,3224.135947712432,660.7599158094995,14656.962890523819,4.138818293893582,654.1063492708938,
836.6794115385296,10721.256533361719,641.5327834177069,21596.02758831344,4.133827185391926,640.739569085212,
849.8239750018563,15404.579360042153,638.7845896241681,22126.249685671653,4.131132145432018,646.9942455903619,
877.0594994124169,21712.138668278356,647.023555833629,24388.870291983414,4.12838013321991,669.5484699997379,
885.4704642902477,19987.49985196414,665.9402269127143,22139.18294080165,4.119981493912506,684.4613329602637,
916.6384630600471,425.2236388888889,666.416231193982,13355.935873015886,4.129958683600284,714.5581174553618,
916.3385099667962,423.91416666666663,659.1020125098621,13684.271534391517,4.1375302463974695,715.6189872542666,
936.7724562368359,425.16712962962976,648.288959690073,13849.90370370371,4.15840680689406,746.5496229864409,
939.3479585289211,424.12666666666667,644.4403534173399,2316.7450583472237,4.159818892043148,750.0962538370652,
964.9334942244958,2041.954958342636,718.2512039784968,1851.4161255072931,4.14244475016006,780.797941880322,
972.0010485879225,1885.20120799567,756.7308020040141,1798.713004114465,4.140630917166748,788.9452652181033,
1028.070554765946,1851.2692332005815,782.0877609027583,1826.307718357562,4.157284830112008,825.8067118854433,
1000.9545099157648,1620.9347071327354,774.8177463085736,1798.4735730273708,4.156413760760431,825.8093424640483,
1083.9427270536191,1687.152389026056,819.6933825620151,1817.0018788272414,4.155418022430834,848.3057239944386,
1037.9041781448648,1638.188487155606,814.885390512768,1801.2695495162732,4.16534599888673,838.9508297561235,
994.8457245151292,1755.4919787130173,757.5841972793739,1855.8009541418005,4.178906240289623,816.6310227654511,
1027.1569704843846,1728.8397662178363,761.8237605852062,1790.8636109132876,4.1837349432356525,821.940399584861,
1036.4098182368098,1614.1457606482286,802.1578810317789,1805.1483865288058,4.175526177086929,792.5852269907846,
1033.7094614165148,1581.5949390411329,803.6850397164718,1791.3456389530297,4.17878477169036,796.0038070232556,
1142.1951345264586,1611.3648011159494,813.0745221308161,1803.6998491387749,4.185162264539091,810.9798685336007,
1140.9354716858052,1585.0905655851498,814.3238596342071,1792.4486954873992,4.1833279797367275,804.990778849382,
1077.7249278496938,1754.7604215935612,792.5130916020546,1951.936369091166,4.185520786725495,790.8801951005411,
1096.9955982441054,1743.9041680509358,684.0450729311582,1941.276484364153,4.188416061938704,770.6314055547983,
1008.1704165161208,1753.816520227676,668.4129822728286,1902.460989416275,4.175117284766822,759.9103675087313,
960.2689847607112,1749.8937224340702,657.9054119492697,1856.9517440353943,4.177852061400234,726.9626376977452,
957.1256478053433,1750.9690645837445,666.9782642294233,1860.559132071994,4.1752851282141545,724.2677683117388,
982.8173002247662,1750.3128888085112,724.7899011393516,1750.0717032366556,4.182628805189891,749.4856078821654,
976.9112687186425,1733.715801894139,715.4557273791296,1718.8305840719963,4.18486064975429,739.7751849075526,
980.3578611179054,1750.3863959806904,688.365956170455,1708.1590512825119,4.188653684869532,737.2240636118254,
987.1918324277055,1735.1645231493862,689.0056668392506,1587.6464197040377,4.202253307208594,748.3643025557609,
990.0889943783739,1823.1879084146676,693.2376713277293,1762.5799402704488,4.219330492976617,761.5686811359395,
