/ && GET,/basket.html && GET,/cart && DELETE,/cart && POST,/category.html && GET,/customers && GET,/detail.html?id={} && GET,/login && GET,avg,unknown
192.31416300366283,203.66637815515395,442.72782196562963,760.6572800934066,201.69752940399573,476.4059536949893,191.90888731428376,706.8400639590576,354.52530012960585,96.04701002218081
187.50855072463787,203.0708225995711,442.04457431413675,753.7209980214344,201.71100898497576,474.72069953092057,189.63485624062662,702.1276595744682,353.17654862202255,95.47048666243255
193.62849816849825,202.9123711340206,449.07749006763027,755.8914735165275,204.86365663651196,480.0888531483292,192.9204658090066,695.6989247311826,361.0449890239796,96.38297872340425
192.54772222222215,198.2539682539682,443.8161047445237,743.6471231254934,201.84112624498061,476.38955748085885,188.01714154613737,693.0107526881725,353.2320255080003,96.88172043010752
191.9453558052434,199.97382198952886,445.76226715020505,751.8332972201229,203.6769743517613,477.0797131860486,189.57125183687577,689.0109890109893,357.71275156435087,97.93478260869568
192.60058712121213,199.1578947368422,453.13141582793736,755.000770102339,205.40210447358476,475.75232012882407,189.03932492268498,700.5376344086025,360.0968926911721,96.84782608695656
194.01980039956044,200.94594594594616,460.8082711961682,773.1993477182536,210.6196654908257,479.26031160641094,193.34151733638507,712.6315789473684,366.44874115688845,98.46153846153848
194.78596650370906,200.00000000000023,461.4005306203451,778.1741605564955,212.3206400244664,480.5901552257361,192.80444551786286,703.804347826087,366.64307337526344,98.46153846153848
196.04204768842385,198.5483870967743,459.1624812068047,770.2443991769545,210.5401596606505,480.5880909905721,189.40496865843062,715.9574468085104,365.0180828298097,97.86516853932588
190.59070824766107,197.4184782608697,454.9323189113222,760.5434564564562,208.38740771246196,476.40812299531456,186.24186225328853,697.7528089887638,359.62863182817625,97.86516853932588
186.93325733481268,195.58333333333354,454.2690075854431,761.6113204204202,202.92466720284295,474.62095879166066,185.9009875642185,706.1111111111105,357.0589695960397,97.88888888888891
190.5811812820241,193.55932203389824,455.0555960272876,754.5492415633609,202.02305002921264,473.557692307692,182.74575861028126,709.4444444444443,353.48658489096664,98.42696629213486
189.3017983241402,193.6857142857147,453.6967422235872,756.4887798892883,200.25416353554857,473.21428571428544,180.7500000000001,702.2727272727273,352.92733644859925,97.86516853932588
185.0048745498048,188.35260115606957,449.05023601440314,741.4333854497352,197.565957996902,466.7910447761192,173.03030303030323,688.823529411765,344.3935490196084,96.77777777777781
187.60613829910162,188.2352941176474,447.2917562495494,744.5872393162396,195.95868536818844,464.6946564885492,173.02631578947398,696.9849179292925,343.157494258967,97.33333333333337
186.99157476954744,187.84431137724584,445.27894651138917,747.1643766996893,196.13042436699095,466.3167938931296,173.4053156146182,698.9746807151973,343.3371363757691,98.42696629213486
175.64597197404942,180.0316455696204,427.920088955394,724.4438650793652,185.693953371847,451.3671874999998,158.64583333333337,668.5957998661302,322.43920727205676,96.66666666666666
175.2285339552676,182.36024844720495,430.77059624070523,726.4827203548087,188.8266384778014,454.4507575757573,164.30743243243234,681.5478856209147,327.0210667029185,96.74157303370785
