/ && GET,/cart && GET,/cart/checkout && POST,/product/{id} && GET,/setCurrency && POST,avg,unknown
2345.6653992395436,2337.757527733756,2300.626959247649,2339.6773887063478,203.87499999999997,2300.2727057149636,
2345.6653992395436,2337.757527733756,2300.626959247649,2339.677772429127,203.87499999999997,2300.2727057149636,
2346.5490797546017,2337.905138339921,2301.097178683386,2339.363241678726,205.00000000000006,2300.272705714963,
2346.5490797546017,2337.905138339921,2301.097178683386,2339.363241678726,205.00000000000006,2300.272705714963,
2346.25,2337.5296912114013,2297.2510373443984,2339.8997134670485,204.02500000000003,2299.5759717314486,
2346.25,2337.5296912114013,2297.2510373443984,2339.8997134670485,204.02500000000003,2299.5759717314486,
2346.910755148742,2337.234042553191,2291.4405010438413,2340.184921763869,207.34146341463418,2298.431973591135,
2346.910755148742,2337.234042553191,2291.4405010438413,2340.184921763869,207.34146341463418,2298.431973591135,
2346.798780487805,2337.5099127676444,2292.4163179916322,2340.7042253521126,207.74752475247533,2298.5845718329792,
2346.798780487805,2337.5099127676444,2292.4163179916322,2340.7042253521126,207.74752475247533,2298.5845718329792,
2346.798780487805,2337.5099127676444,2292.4163179916322,2340.7042253521126,207.74752475247533,2298.5845718329792,
2351.6203703703704,2338.3070866141734,2294.8757763975154,2340.5196629213483,210.36231884057975,2301.1545711592835,
2351.6203703703704,2338.3070866141734,2294.8757763975154,2340.5196629213483,210.36231884057975,2301.1545711592835,
2353.488372093024,2339.3867924528304,2296.549948506694,2341.8975069252083,212.75119617224885,2302.6204465334904,
2353.488372093024,2339.3867924528304,2296.549948506694,2341.8975069252083,212.75119617224885,2302.6204465334904,
2352.3291925465837,2340.368050117463,2301.6717325227964,2342.3972602739723,215.76233183856507,2303.9000467071464,
2352.3291925465837,2340.368050117463,2301.6717325227964,2342.3972602739723,215.76233183856507,2303.9000467071464,
2353.0232558139537,2342.2957198443582,2309.5755182625862,2341.9972640218875,219.04977375565608,2306.6566334799727,
2353.0232558139537,2342.2957198443582,2309.5755182625862,2341.9972640218875,219.04977375565608,2306.6566334799727,
2352.340093603744,2342.166796570538,2310.402355250245,2342.11590296496,221.4583333333333,2306.7961165048546,
2352.340093603744,2342.166796570538,2310.402355250245,2342.11590296496,221.4583333333333,2306.7961165048546,
2352.340093603744,2342.166796570538,2310.402355250245,2342.11590296496,221.4583333333333,2306.7961165048546,
2352.2476340694006,2341.9329696024943,2308.0904522613064,2341.9137466307275,220.70422535211264,2305.7835820895525,
2352.2476340694006,2341.9329696024943,2308.0904522613064,2341.9137466307275,220.70422535211264,2305.7835820895525,
2351.411764705882,2341.13475177305,2305.471124620061,2342.6928281461433,221.1059907834101,2304.6838407494147,
2351.411764705882,2341.13475177305,2305.471124620061,2342.6928281461433,221.1059907834101,2304.6838407494147,
2351.1755485893414,2341.3009404388713,2305.228426395939,2342.6098535286283,221.66666666666669,2304.874067164179,
2351.1755485893414,2341.3009404388713,2305.228426395939,2342.6098535286283,221.66666666666669,2304.874067164179,
2349.650077760498,2340.8091123330714,2298.0104712041884,2340.637450199203,217.45283018867923,2302.226388563394,
