/ && GET,/cart && GET,/cart/checkout && POST,^/product/[0-9][[:alnum:]]*$ && GET,/unknown,avg,/unknown2
454.52755905511833,598.3333333333336,777.7777777777782,11.815789473684202,592.8571428571431,594.9275362318836,
454.52755905511833,598.3333333333336,777.7777777777782,11.815789473684202,592.8571428571431,594.9275362318836,
454.52755905511833,598.3333333333336,777.7777777777782,11.815789473684202,592.8571428571431,594.9275362318836,
468.6305732484075,664.0000000000007,842.537313432836,9.928571428571455,702.1126760563388,663.9726027397262,
468.6305732484075,664.0000000000005,842.5373134328358,9.928571428571418,702.1126760563384,663.972602739726,
468.6305732484075,664.0000000000007,842.537313432836,9.928571428571455,702.1126760563388,663.9726027397262,
460.22727272727275,596.3636363636369,776.0869565217395,11.285714285714286,644.117647058824,584.3653250773998,
460.22727272727275,596.3636363636369,776.0869565217395,11.285714285714286,644.117647058824,584.3653250773998,
460.22727272727275,596.3636363636369,776.0869565217395,11.285714285714286,644.117647058824,584.3653250773998,
460.22727272727275,596.3636363636369,776.0869565217395,11.285714285714286,644.117647058824,584.3653250773998,
475.38659793814446,374.9999999999995,662.352941176471,12.800000000000011,454.62962962962854,471.26288659793795,
475.38659793814446,374.9999999999995,662.352941176471,12.800000000000011,454.62962962962854,471.26288659793795,
473.0434782608695,249.1355932203389,482.69230769230796,9.33333333333336,249.41340782122913,422.55952380952397,
473.0434782608695,249.1355932203389,482.69230769230796,9.33333333333336,249.41340782122913,422.55952380952397,
473.0434782608695,249.1355932203389,482.69230769230796,9.33333333333336,249.41340782122913,422.55952380952397,
473.0434782608695,249.1355932203389,482.69230769230796,9.33333333333336,249.41340782122913,422.55952380952397,
464.7302904564315,235.74534161490678,427.25409836065614,12.62500000000001,231.1167512690355,374.9421296296299,
464.7302904564315,235.74534161490678,427.25409836065614,12.62500000000001,231.1167512690355,374.9421296296299,
475.20920502092054,233.59375000000014,423.9919354838711,11.928571428571416,227.67281105990776,369.42567567567545,
475.2092050209204,233.59375000000014,423.99193548387086,11.928571428571445,227.67281105990787,369.42567567567573,
475.2092050209204,233.59375000000014,423.99193548387086,11.928571428571445,227.67281105990787,369.42567567567573,
475.2092050209204,233.59375000000014,423.99193548387086,11.928571428571445,227.67281105990787,369.42567567567573,
475.2092050209204,233.59375000000014,423.99193548387086,11.928571428571445,227.67281105990787,369.42567567567573,
621.641791044776,256.6265060240968,455.105633802817,9.500000000000007,244.6976744186048,418.5911016949153,
621.641791044776,256.6265060240968,455.105633802817,9.500000000000007,244.6976744186048,418.5911016949153,
803.4482758620695,343.809523809524,497.0198675496689,9.818181818181825,358.82352941176475,467.1548117154812,
803.4482758620695,343.809523809524,497.0198675496689,9.818181818181825,358.82352941176475,467.1548117154812,
803.4482758620695,343.809523809524,497.0198675496689,9.818181818181825,358.82352941176475,467.1548117154812,
906.7058364408987,412.3632261211976,603.5678126006719,9.120606060606065,431.46025265215,532.1576474554903,
996.3786484603918,475.8935457509513,715.7245790538021,5.554266666666649,574.0851295768026,684.3081036197354,
1041.9272416162366,481.167313085994,725.1366537854651,5.417409523809521,586.131513080382,696.0359956922998,
1275.8348699037074,622.1479509743548,791.6605712504197,4.787438832318433,697.9630998407999,781.6778679577434,
1318.1095674199107,631.9121036964726,799.0183902060678,4.780008468111883,705.0082761021225,789.6069672299091,
1358.8543110618243,641.5793397672203,806.4400886443523,4.772313457511297,712.0978431136286,797.5708022277523,
1056.4521645216482,598.9585714143761,768.4958821864816,4.883938766823713,678.3672685871643,755.922443144856,
1107.0198325843826,670.3744329578994,817.747351708812,4.777535047559105,688.0891973482942,785.857440430935,
1129.9902866488187,674.5857222928244,820.8448420629661,4.780003109031554,692.2150071094813,789.6849875861901,
1154.2118863049093,693.6131880010809,852.3190360315459,4.800578201792424,690.3113382899633,808.3713235600524,
1174.7481701814775,697.2247399846941,854.8259985897382,4.8027556679078565,694.5343089863197,811.7176098622372,
1194.2369582143788,700.7126973384346,857.1195297191377,4.80488373788177,698.5839268028103,814.9544306746,
1212.7317132097685,704.0787673800071,859.3558497920476,4.814736842105262,702.4654445501562,818.1316038610325,
936.2856438730694,582.0086470138183,747.0000000000006,4.807843137254903,531.4814814814814,698.7430167597765,
917.5908208548183,584.0909090909084,703.7499999999994,4.7371428571428575,475.56179775280935,675.8461538461538,
903.039687648768,572.3403931491407,692.4466491352193,4.764159951908072,474.1113786190588,661.6023392356645,
906.9488648748679,535.580715226352,674.3129644548513,4.776788076756466,457.06762205342727,641.2574275393091,
904.936080889601,532.9652481446152,672.4963259694706,4.774404167220103,457.17239110145863,639.1450093560295,
902.9296667780782,530.3599817730757,670.6839136485069,4.77206212468237,457.27691297404624,637.0435385524861,
892.5890743071241,479.8590485759796,559.6629594639725,4.622704052673402,411.8858957013641,553.3120158302669,
834.5450824019202,443.7722477978757,785.7747358759818,4.606326860369168,383.71440462775786,567.4675211878948,
831.1125683995863,443.43825161921376,789.5082023041481,4.609987666275568,385.77549284458,569.2633925775617,
664.232520069965,353.6143286143294,875.6288812342328,4.554603775569229,305.4784780271237,530.9794009061919,
658.7150217540658,350.8531157270029,880.2714877039207,4.557647686358182,304.70715055695285,534.2591611946616,
652.6710272407083,347.7249459611919,885.1787608759073,4.560935978243308,303.83612915592556,537.3995051076168,
646.6504456976536,344.4956389430596,889.891349510403,4.564164634716038,302.9400659956757,540.3004197171565,
458.1491895104048,261.53846153846195,933.7804878048782,4.769333333333334,356.9168450015293,552.9242312423122,
457.935952024783,253.97296305358503,933.9382186101686,4.750596180450608,354.0739175354566,551.5025641713895,
447.1153846153845,251.4285714285724,952.2727272727275,4.745882352941177,314.0625000000015,569.7154471544715,
